recipe_ingredient_id,recipe_id,ingredient_id,holiday_flag,mark_id,created_id,created_at,updated_id,updated_at
33568,2105,336,1,,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
33569,2105,318,1,,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
33570,2105,284,1,,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
33571,2105,287,1,,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
33572,2105,357,0,,9,2017-05-31 09:05:01,9,2017-05-31 09:05:01
33609,2603,11,1,,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33610,2603,165,1,,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33611,2603,284,1,,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33612,2603,293,1,,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33613,2603,317,1,1,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33614,2603,368,1,1,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33615,2603,557,1,1,9,2017-05-31 09:08:33,9,2017-05-31 09:08:33
33616,2595,596,1,,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33617,2595,13,1,,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33618,2595,65,1,,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33619,2595,76,1,,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33620,2595,303,0,1,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33621,2595,289,0,1,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33622,2595,293,0,1,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33623,2595,291,0,1,9,2017-05-31 09:10:41,9,2017-05-31 09:10:41
33624,2586,70,1,,9,2017-05-31 09:12:26,9,2017-05-31 09:12:26
33625,2586,107,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33626,2586,332,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33627,2586,621,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33628,2586,291,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33629,2586,304,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33630,2586,223,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33631,2586,318,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33632,2586,284,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33633,2586,331,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33634,2586,65,1,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33635,2586,74,1,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33636,2586,46,1,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33637,2586,332,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33638,2586,313,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33639,2586,293,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33640,2586,482,0,,9,2017-05-31 09:12:27,9,2017-05-31 09:12:27
33641,2585,65,1,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33642,2585,473,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33643,2585,198,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33644,2585,334,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33645,2585,293,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33646,2585,296,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33647,2585,378,0,,9,2017-05-31 09:13:04,9,2017-05-31 09:13:04
33648,2584,116,1,,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33649,2584,405,1,2,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33650,2584,293,1,2,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33651,2584,398,1,2,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33652,2584,296,1,2,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33653,2584,28,1,,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33654,2584,76,1,,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33655,2584,291,0,3,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33656,2584,296,0,3,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33657,2584,293,0,3,9,2017-05-31 09:14:04,9,2017-05-31 09:14:04
33658,2584,332,0,,9,2017-05-31 09:14:05,9,2017-05-31 09:14:05
33659,2584,477,0,,9,2017-05-31 09:14:05,9,2017-05-31 09:14:05
33660,2583,8,1,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33661,2583,11,1,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33662,2583,75,1,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33663,2583,42,1,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33664,2583,334,0,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33665,2583,334,0,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33666,2583,293,0,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33667,2583,620,0,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33668,2583,284,0,,9,2017-05-31 09:14:45,9,2017-05-31 09:14:45
33669,2583,287,0,,9,2017-05-31 09:14:46,9,2017-05-31 09:14:46
33670,2582,102,0,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33671,2582,70,1,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33672,2582,74,1,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33673,2582,342,0,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33674,2582,293,0,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33675,2582,30,1,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33676,2582,446,0,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33677,2582,198,0,,9,2017-05-31 09:15:19,9,2017-05-31 09:15:19
33695,2576,120,1,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33696,2576,30,1,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33697,2576,15,0,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33698,2576,293,1,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33699,2576,296,1,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33700,2576,326,0,1,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33701,2576,310,0,1,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33702,2576,307,0,1,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33703,2576,405,0,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33704,2576,335,0,,9,2017-05-31 09:17:01,9,2017-05-31 09:17:01
33713,2465,3,0,,9,2017-05-31 09:25:37,9,2017-05-31 09:25:37
33714,2465,36,0,,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33715,2465,70,0,,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33716,2465,124,0,,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33717,2465,284,0,,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33718,2465,391,0,1,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33719,2465,331,0,1,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33720,2465,289,0,1,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33721,2465,368,0,1,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33722,2465,360,0,1,9,2017-05-31 09:25:38,9,2017-05-31 09:25:38
33738,2360,70,1,,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33739,2360,284,1,,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33740,2360,289,1,1,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33741,2360,307,1,1,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33742,2360,284,1,1,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33743,2360,42,0,,9,2017-05-31 09:26:38,9,2017-05-31 09:26:38
33744,2415,69,0,,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33745,2415,198,0,,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33746,2415,42,1,1,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33747,2415,284,0,,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33748,2415,287,0,,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33749,2415,332,0,,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33750,2415,313,1,1,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33751,2415,284,1,1,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33752,2415,287,1,1,9,2017-05-31 09:26:53,9,2017-05-31 09:26:53
33762,2290,674,1,,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33763,2290,198,1,,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33764,2290,296,1,2,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33765,2290,293,1,2,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33766,2290,398,1,2,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33767,2290,385,1,2,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33768,2290,405,0,,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33769,2290,332,0,,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33770,2290,296,0,3,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33771,2290,291,0,3,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33772,2290,293,0,3,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33773,2290,289,0,3,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33774,2290,326,0,3,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33775,2290,458,0,,9,2017-05-31 09:27:29,9,2017-05-31 09:27:29
33857,2611,675,1,,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33858,2611,70,1,,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33859,2611,385,1,,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33860,2611,398,1,,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33861,2611,289,1,1,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33862,2611,296,1,1,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33863,2611,291,1,1,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33864,2611,293,1,1,9,2017-05-31 13:20:00,9,2017-05-31 13:20:00
33865,2611,300,1,1,9,2017-05-31 13:20:01,9,2017-05-31 13:20:01
33866,2611,302,1,1,9,2017-05-31 13:20:01,9,2017-05-31 13:20:01
33867,2573,13,1,,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
33868,2573,296,0,,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
33869,2573,289,0,,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
33870,2573,338,0,,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
33871,2573,458,0,,9,2017-05-31 13:30:54,9,2017-05-31 13:30:54
33877,2613,120,1,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33878,2613,198,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33879,2613,60,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33880,2613,11,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33881,2613,4,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33882,2613,296,1,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33883,2613,293,1,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33884,2613,296,0,1,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33885,2613,291,0,1,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33886,2613,293,0,1,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33887,2613,289,0,1,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33888,2613,358,0,1,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33889,2613,405,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33890,2613,332,0,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33891,2613,385,1,,9,2017-05-31 13:36:28,9,2017-05-31 13:36:28
33900,2619,676,1,,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33901,2619,293,1,,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33902,2619,296,0,1,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33903,2619,291,0,1,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33904,2619,293,0,1,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33905,2619,289,0,1,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33906,2619,332,0,,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33907,2619,27,0,,9,2017-05-31 14:54:46,9,2017-05-31 14:54:46
33916,2621,70,0,,9,2017-05-31 15:20:28,9,2017-05-31 15:20:28
33917,2621,640,0,,9,2017-05-31 15:20:28,9,2017-05-31 15:20:28
33918,2621,338,0,,9,2017-05-31 15:20:28,9,2017-05-31 15:20:28
33919,2621,304,0,,9,2017-05-31 15:20:28,9,2017-05-31 15:20:28
34053,184,69,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34054,184,198,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34055,184,70,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34056,184,36,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34057,184,124,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34058,184,317,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34059,184,284,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34060,184,287,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34061,184,367,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34062,184,363,1,,9,2017-06-01 10:42:31,9,2017-06-01 10:42:31
34154,2420,149,1,,9,2017-06-01 13:08:49,9,2017-06-01 13:08:49
34155,2420,405,0,,9,2017-06-01 13:08:49,9,2017-06-01 13:08:49
34156,2420,332,0,,9,2017-06-01 13:08:49,9,2017-06-01 13:08:49
34157,2420,389,0,,9,2017-06-01 13:08:49,9,2017-06-01 13:08:49
34168,2446,21,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34169,2446,127,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34170,2446,70,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34171,2446,198,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34172,2446,387,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34173,2446,197,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34174,2446,398,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34175,2446,284,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34176,2446,287,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34177,2446,403,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34178,2446,387,1,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34179,2446,332,0,,9,2017-06-01 13:10:13,9,2017-06-01 13:10:13
34180,2479,172,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34181,2479,71,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34182,2479,8,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34183,2479,65,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34184,2479,284,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34185,2479,287,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34186,2479,405,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34187,2479,332,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34188,2479,296,1,1,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34189,2479,291,1,1,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34190,2479,293,1,1,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34191,2479,289,1,1,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34192,2479,307,1,1,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34193,2479,326,1,,9,2017-06-01 13:10:51,9,2017-06-01 13:10:51
34654,326,264,0,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34655,326,110,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34656,326,300,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34657,326,289,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34658,326,293,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34659,326,291,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34660,326,398,1,,9,2017-06-01 13:58:01,9,2017-06-01 13:58:01
34715,1637,3,1,,9,2017-06-01 14:02:03,9,2017-06-01 14:02:03
34716,1637,106,1,,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34717,1637,293,1,,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34718,1637,385,0,,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34719,1637,300,0,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34720,1637,310,0,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34721,1637,289,0,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34722,1637,302,0,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34723,1637,332,0,,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04
34739,1666,42,0,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34740,1666,318,1,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34741,1666,284,0,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34742,1666,360,0,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34743,1666,357,0,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34744,1666,293,1,,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50
34745,1668,169,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34746,1668,163,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34747,1668,108,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34748,1668,29,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34749,1668,65,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34750,1668,83,1,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34751,1668,216,0,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34752,1668,187,0,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34753,1668,339,0,,9,2017-06-01 14:04:33,9,2017-06-01 14:04:33
34754,1668,318,0,,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34755,1668,332,0,,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34756,1668,284,0,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34757,1668,287,0,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34758,1668,293,0,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34759,1668,310,0,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34760,1668,312,0,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34761,1668,405,0,,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34762,1668,459,0,,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34
34867,1747,148,1,,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34868,1747,338,0,,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34869,1747,300,0,1,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34870,1747,289,0,1,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34871,1747,293,0,1,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34872,1747,291,0,1,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34873,1747,398,0,,9,2017-06-01 14:14:46,9,2017-06-01 14:14:46
34874,1751,198,0,,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34875,1751,185,0,,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34876,1751,284,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34877,1751,296,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34878,1751,291,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34879,1751,293,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34880,1751,289,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34881,1751,338,0,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34882,1751,332,0,,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17
34895,1758,456,1,,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34896,1758,69,1,,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34897,1758,65,1,,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34898,1758,70,1,,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34899,1758,318,1,,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34900,1758,296,1,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34901,1758,291,1,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34902,1758,293,1,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34903,1758,289,1,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24
34969,1791,148,1,,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34970,1791,296,1,,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34971,1791,293,1,,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34972,1791,405,0,,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34973,1791,296,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34974,1791,291,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34975,1791,293,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34976,1791,289,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34977,1791,395,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34978,1791,326,0,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34979,1791,335,0,,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50
34980,1792,69,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34981,1792,198,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34982,1792,284,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34983,1792,287,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34984,1792,332,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34985,1792,296,0,1,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34986,1792,291,0,1,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34987,1792,293,0,1,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34988,1792,289,0,1,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34989,1792,318,0,1,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34990,1792,405,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
34991,1792,318,0,,9,2017-06-01 14:30:23,9,2017-06-01 14:30:23
35029,1808,176,1,,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
35030,1808,30,0,,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
35031,1808,293,0,,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
35032,1808,338,0,,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
35033,1808,496,0,,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41
35034,1812,131,1,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35035,1812,60,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35036,1812,192,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35037,1812,293,1,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35038,1812,403,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35039,1812,332,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35040,1812,344,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35041,1812,284,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35042,1812,287,0,,9,2017-06-01 14:34:19,9,2017-06-01 14:34:19
35050,1864,131,1,,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35051,1864,60,0,,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35052,1864,70,0,1,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35053,1864,293,1,,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35054,1864,284,0,,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35055,1864,287,0,,9,2017-06-01 14:37:51,9,2017-06-01 14:37:51
35056,1864,403,0,,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
35057,1864,398,0,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
35058,1864,332,0,,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
35059,1864,302,0,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
35060,1864,310,0,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52
35069,1893,176,1,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35070,1893,69,0,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35071,1893,30,0,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35072,1893,339,0,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35073,1893,318,0,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35074,1893,293,0,,9,2017-06-01 14:52:31,9,2017-06-01 14:52:31
35075,1900,172,1,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35076,1900,4,0,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35077,1900,293,1,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35078,1900,284,0,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35079,1900,287,0,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35080,1900,403,0,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35081,1900,332,0,,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35082,1900,326,0,1,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35083,1900,310,0,1,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35084,1900,307,0,1,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57
35112,1905,148,1,,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02
35113,1905,296,1,,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02
35114,1905,293,1,,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02
35115,1905,405,0,,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02
