one_menu_id,menu_composed_of_recipe_ids,created_id,created_at,updated_id,updated_at
6340,"206,73",1,2016-08-05 14:04:19.79,1,2016-08-05 14:04:19.79
6341,"88,44",1,2016-08-05 14:04:20.597,1,2016-08-05 14:04:20.597
6342,"365,43",1,2016-08-05 14:24:47.173,1,2016-08-05 14:24:47.173
6343,"1934,44",1,2016-08-05 14:24:47.967,1,2016-08-05 14:24:47.967
6344,"2046,155",1,2016-08-05 14:24:48.517,1,2016-08-05 14:24:48.517
6345,"79,236",1,2016-08-05 14:24:49.163,1,2016-08-05 14:24:49.163
6346,"2083,1704",1,2016-08-05 14:24:49.767,1,2016-08-05 14:24:49.767
6347,"2016,285",1,2016-08-05 14:24:50.557,1,2016-08-05 14:24:50.557
6348,"236,155",1,2016-08-05 14:29:04.72,1,2016-08-05 14:29:04.72
6349,"79,213",1,2016-08-05 14:29:05.237,1,2016-08-05 14:29:05.237
6350,"110,2023,155",1,2016-08-05 14:30:09.25,1,2016-08-05 14:30:09.25
6351,"308,2003,197",1,2016-08-05 14:30:10.1,1,2016-08-05 14:30:10.1
6352,"55,1733,318",1,2016-08-05 14:30:10.787,1,2016-08-05 14:30:10.787
6353,"79,95,331",1,2016-08-05 14:30:11.583,1,2016-08-05 14:30:11.583
6354,"1934,1704",1,2016-08-05 14:34:39.457,1,2016-08-05 14:34:39.457
6355,"2083,43",1,2016-08-05 14:34:40.297,1,2016-08-05 14:34:40.297
6356,"1934,213",1,2016-08-05 14:37:32.187,1,2016-08-05 14:37:32.187
6357,"1704,155",1,2016-08-05 14:37:32.81,1,2016-08-05 14:37:32.81
6358,"79,43",1,2016-08-05 14:37:33.193,1,2016-08-05 14:37:33.193
6359,"2083,44",1,2016-08-05 14:37:33.597,1,2016-08-05 14:37:33.597
6360,"2083,303",1,2016-08-05 14:41:04.977,1,2016-08-05 14:41:04.977
6361,"79,361",1,2016-08-05 14:42:20.48,1,2016-08-05 14:42:20.48
6362,"2083,146,285",1,2016-08-05 14:56:04.57,1,2016-08-05 14:56:04.57
6363,"79,236,361,285",1,2016-08-05 14:56:05.163,1,2016-08-05 14:56:05.163
6364,"365,303,285",1,2016-08-05 14:56:05.557,1,2016-08-05 14:56:05.557
6365,"2016,1704,285",1,2016-08-05 14:56:06.09,1,2016-08-05 14:56:06.09
6366,"235,250,2040",1,2016-08-05 23:12:18.257,1,2016-08-05 23:12:18.257
6367,"157,352",1,2016-08-06 00:26:38.48,1,2016-08-06 00:26:38.48
6368,"235,13",1,2016-08-06 00:35:44.507,1,2016-08-06 00:35:44.507
6369,"88,44,302",1,2016-08-06 00:53:48.177,1,2016-08-06 00:53:48.177
6370,"1719,2083",1,2016-08-06 00:53:49.17,1,2016-08-06 00:53:49.17
6371,"1990,155",1,2016-08-06 03:31:23.41,1,2016-08-06 03:31:23.41
6372,"2110,155",1,2016-08-06 03:31:24.343,1,2016-08-06 03:31:24.343
6373,"88,155",1,2016-08-06 03:31:24.91,1,2016-08-06 03:31:24.91
6374,"79,155",1,2016-08-06 03:31:25.493,1,2016-08-06 03:31:25.493
6375,"2083,155",1,2016-08-06 03:31:25.977,1,2016-08-06 03:31:25.977
6376,"214,20",1,2016-08-06 05:24:30.97,1,2016-08-06 05:24:30.97
6377,"2110,2023",1,2016-08-06 05:24:31.56,1,2016-08-06 05:24:31.56
6378,"88,44,2150",1,2016-08-06 05:24:32.127,1,2016-08-06 05:24:32.127
6379,"180,213,5",1,2016-08-06 08:24:29.52,1,2016-08-06 08:24:29.52
6380,"2027,136,204",1,2016-08-06 08:44:22.8,1,2016-08-06 08:44:22.8
6381,"332,342,1701",1,2016-08-06 08:57:01.633,1,2016-08-06 08:57:01.633
6382,"1990,278,213",1,2016-08-06 09:35:56.173,1,2016-08-06 09:35:56.173
6383,"2110,153",1,2016-08-06 09:35:56.97,1,2016-08-06 09:35:56.97
6384,"88,342,250",1,2016-08-06 09:35:57.657,1,2016-08-06 09:35:57.657
6385,"365,2046",1,2016-08-06 09:35:58.573,1,2016-08-06 09:35:58.573
6386,"158,361,287",1,2016-08-06 10:22:05.467,1,2016-08-06 10:22:05.467
6387,"65,341,131",1,2016-08-06 10:22:06.357,1,2016-08-06 10:22:06.357
6388,"222,91,300",1,2016-08-06 10:22:06.933,1,2016-08-06 10:22:06.933
6389,"102,1984,200",1,2016-08-06 10:22:07.47,1,2016-08-06 10:22:07.47
6390,"351,278",1,2016-08-06 10:22:07.967,1,2016-08-06 10:22:07.967
6391,"209,261,60",1,2016-08-06 12:39:33.617,1,2016-08-06 12:39:33.617
6392,"2149,1670",1,2016-08-06 15:21:59.777,1,2016-08-06 15:21:59.777
6393,"1990,253,197",1,2016-08-06 15:22:00.81,1,2016-08-06 15:22:00.81
6394,"71,17,1802",1,2016-08-06 16:23:15.443,1,2016-08-06 16:23:15.443
6395,"88,44,123",1,2016-08-06 16:23:16.547,1,2016-08-06 16:23:16.547
6396,"2083,318",1,2016-08-06 16:23:17.363,1,2016-08-06 16:23:17.363
6397,"2083,2046,163",1,2016-08-06 21:38:36.223,1,2016-08-06 21:38:36.223
6398,"1990,117,251",1,2016-08-06 21:38:38.147,1,2016-08-06 21:38:38.147
6399,"107,163,66",1,2016-08-06 21:38:38.693,1,2016-08-06 21:38:38.693
6400,"88,44,60",1,2016-08-06 21:38:39.273,1,2016-08-06 21:38:39.273
6401,"365,2055",1,2016-08-06 21:38:39.793,1,2016-08-06 21:38:39.793
6402,"107,66",1,2016-08-06 21:41:17.207,1,2016-08-06 21:41:17.207
6403,"2083,163,251",1,2016-08-06 21:43:10.867,1,2016-08-06 21:43:10.867
6404,"1990,117",1,2016-08-06 21:43:12.187,1,2016-08-06 21:43:12.187
6405,"307,268,23",1,2016-08-06 22:24:19.563,1,2016-08-06 22:24:19.563
6406,"110,303,60",1,2016-08-06 22:24:20.2,1,2016-08-06 22:24:20.2
6407,"39,27,78",1,2016-08-06 22:24:21.423,1,2016-08-06 22:24:21.423
6408,"1990,131",1,2016-08-06 23:48:52.26,1,2016-08-06 23:48:52.26
6409,"79,20,289",1,2016-08-06 23:48:53.53,1,2016-08-06 23:48:53.53
6410,"2083,2046,18",1,2016-08-06 23:48:54.043,1,2016-08-06 23:48:54.043
6411,"2083,350,2046",1,2016-08-06 23:55:55.66,1,2016-08-06 23:55:55.66
6412,"71,236",1,2016-08-07 00:31:34.407,1,2016-08-07 00:31:34.407
6413,"88,1978",1,2016-08-07 00:31:34.927,1,2016-08-07 00:31:34.927
6414,"355,73,74",1,2016-08-07 00:44:17.147,1,2016-08-07 00:44:17.147
6415,"152,236,316",1,2016-08-07 00:58:53.007,1,2016-08-07 00:58:53.007
6416,"110,73",1,2016-08-07 01:42:02.35,1,2016-08-07 01:42:02.35
6417,"1990,279,252",1,2016-08-07 01:52:31.623,1,2016-08-07 01:52:31.623
6418,"230,73",1,2016-08-07 02:01:45.23,1,2016-08-07 02:01:45.23
6419,"30,73",1,2016-08-07 03:05:51.413,1,2016-08-07 03:05:51.413
6420,"2083,163,67",1,2016-08-07 03:13:32.813,1,2016-08-07 03:13:32.813
6421,"136,72",1,2016-08-07 05:11:33.247,1,2016-08-07 05:11:33.247
6422,"1990,256,41",1,2016-08-07 06:07:25.127,1,2016-08-07 06:07:25.127
6423,"79,299,23",1,2016-08-07 06:07:25.76,1,2016-08-07 06:07:25.76
6424,"143,175,47",1,2016-08-07 06:07:26.747,1,2016-08-07 06:07:26.747
6425,"2023,249,2063",1,2016-08-07 06:07:27.527,1,2016-08-07 06:07:27.527
6426,"247,44,316",1,2016-08-07 06:07:28.24,1,2016-08-07 06:07:28.24
6427,"1806,44,316",1,2016-08-07 06:10:27.867,1,2016-08-07 06:10:27.867
6428,"2059,97,140",1,2016-08-07 07:08:55.58,1,2016-08-07 07:08:55.58
6429,"134,253,197",1,2016-08-07 07:08:56.537,1,2016-08-07 07:08:56.537
6430,"224,1990,252",1,2016-08-07 11:23:11.66,1,2016-08-07 11:23:11.66
6431,"365,266,197",1,2016-08-07 13:10:48.83,1,2016-08-07 13:10:48.83
6432,"365,1671,278",1,2016-08-07 15:08:02.173,1,2016-08-07 15:08:02.173
6433,"2110,2025",1,2016-08-07 15:08:02.723,1,2016-08-07 15:08:02.723
6434,"88,1978,60",1,2016-08-07 15:08:03.377,1,2016-08-07 15:08:03.377
6435,"79,2145",1,2016-08-07 15:08:03.96,1,2016-08-07 15:08:03.96
6436,"2146,60",1,2016-08-07 15:08:04.837,1,2016-08-07 15:08:04.837
6437,"79,2025",1,2016-08-07 15:11:48.173,1,2016-08-07 15:11:48.173
6438,"79,253",1,2016-08-07 15:19:15.2,1,2016-08-07 15:19:15.2
6439,"88,123,60",1,2016-08-07 15:21:37.13,1,2016-08-07 15:21:37.13
6440,"79,44,1978",1,2016-08-07 22:46:26.967,1,2016-08-07 22:46:26.967
6441,"65,2187,252",1,2016-08-08 00:55:07.107,1,2016-08-08 00:55:07.107
6442,"337,213",1,2016-08-08 01:01:31.7,1,2016-08-08 01:01:31.7
6443,"209,261",1,2016-08-08 05:35:21.61,1,2016-08-08 05:35:21.61
6444,"1990,73",1,2016-08-08 05:35:22.373,1,2016-08-08 05:35:22.373
6445,"365,44,1978",1,2016-08-08 06:41:54.98,1,2016-08-08 06:41:54.98
6446,"243,155,23",1,2016-08-08 06:53:18.25,1,2016-08-08 06:53:18.25
6447,"1990,2013,2006",1,2016-08-08 10:20:38.53,1,2016-08-08 10:20:38.53
6448,"1,197",1,2016-08-08 10:20:39.033,1,2016-08-08 10:20:39.033
6449,"365,2022,155",1,2016-08-08 11:43:59.157,1,2016-08-08 11:43:59.157
6450,"304,44,1978",1,2016-08-08 11:54:57.34,1,2016-08-08 11:54:57.34
6451,"79,13,125",1,2016-08-08 11:54:58.033,1,2016-08-08 11:54:58.033
6452,"2083,329,2046",1,2016-08-08 11:54:58.877,1,2016-08-08 11:54:58.877
6453,"65,1783,1780",1,2016-08-08 11:54:59.467,1,2016-08-08 11:54:59.467
6454,"1979,1990,2187",1,2016-08-08 12:01:06.297,1,2016-08-08 12:01:06.297
6455,"1990,2187,266",1,2016-08-08 12:02:31.29,1,2016-08-08 12:02:31.29
6456,"304,1978,131",1,2016-08-08 12:05:02.76,1,2016-08-08 12:05:02.76
6457,"355,365",1,2016-08-08 13:21:45.233,1,2016-08-08 13:21:45.233
6458,"128,13,268,200",1,2016-08-08 13:21:45.977,1,2016-08-08 13:21:45.977
6459,"300,2013",1,2016-08-09 00:47:11.363,1,2016-08-09 00:47:11.363
6460,"1990,95",1,2016-08-09 06:05:28.337,1,2016-08-09 06:05:28.337
6461,"2110,91,131",1,2016-08-09 06:05:29.293,1,2016-08-09 06:05:29.293
6462,"1712,91",1,2016-08-09 10:11:10.307,1,2016-08-09 10:11:10.307
6463,"65,1933,361",1,2016-08-09 10:21:52.073,1,2016-08-09 10:21:52.073
6464,"2059,19",1,2016-08-09 11:27:33.503,1,2016-08-09 11:27:33.503
6465,"48,97,166",1,2016-08-09 11:40:28.75,1,2016-08-09 11:40:28.75
6466,"1714,26,329",1,2016-08-09 11:42:25.86,1,2016-08-09 11:42:25.86
6467,"235,91,131",1,2016-08-09 12:01:36.567,1,2016-08-09 12:01:36.567
6468,"2059,1994,19",1,2016-08-09 12:01:37.107,1,2016-08-09 12:01:37.107
6469,"2023,192,155",1,2016-08-09 12:01:37.5,1,2016-08-09 12:01:37.5
6470,"46,1707,164",1,2016-08-09 12:01:37.88,1,2016-08-09 12:01:37.88
6471,"134,1772,47",1,2016-08-09 12:01:38.237,1,2016-08-09 12:01:38.237
6472,"365,155,197",1,2016-08-09 12:09:43.23,1,2016-08-09 12:09:43.23
6473,"160,194,95",1,2016-08-09 12:13:23.273,1,2016-08-09 12:13:23.273
6474,"1782,365,1933",1,2016-08-09 12:24:44.553,1,2016-08-09 12:24:44.553
6475,"218,65",1,2016-08-09 15:57:24.873,1,2016-08-09 15:57:24.873
6476,"337,67",1,2016-08-09 15:57:25.593,1,2016-08-09 15:57:25.593
6477,"2001,125",1,2016-08-09 15:57:26.32,1,2016-08-09 15:57:26.32
6478,"308,318",1,2016-08-09 15:57:27.057,1,2016-08-09 15:57:27.057
6479,"324,183",1,2016-08-09 15:57:27.777,1,2016-08-09 15:57:27.777
6480,"1994,2187,155",1,2016-08-09 16:40:33.347,1,2016-08-09 16:40:33.347
6481,"298,44,1978",1,2016-08-09 16:40:34.923,1,2016-08-09 16:40:34.923
6482,"233,305,296",1,2016-08-09 16:40:36.053,1,2016-08-09 16:40:36.053
6483,"2149,1783,2137",1,2016-08-09 16:40:36.457,1,2016-08-09 16:40:36.457
6484,"215,361,20",1,2016-08-09 16:45:51.68,1,2016-08-09 16:45:51.68
6485,"1787,1783,2004",1,2016-08-09 16:45:52.357,1,2016-08-09 16:45:52.357
6486,"115,15,2044",1,2016-08-09 16:56:44.6,1,2016-08-09 16:56:44.6
6487,"332,361,20",1,2016-08-09 16:56:45.673,1,2016-08-09 16:56:45.673
6488,"2016,1783,2004",1,2016-08-09 16:56:46.087,1,2016-08-09 16:56:46.087
6489,"2016,2004,124",1,2016-08-09 16:59:01.25,1,2016-08-09 16:59:01.25
6490,"2016,1764,2004",1,2016-08-09 17:01:51.703,1,2016-08-09 17:01:51.703
6491,"2137,148",1,2016-08-10 00:53:56.56,1,2016-08-10 00:53:56.56
6492,"323,44,138",1,2016-08-10 00:53:58.293,1,2016-08-10 00:53:58.293
6493,"79,119",1,2016-08-10 00:53:58.763,1,2016-08-10 00:53:58.763
6494,"1979,2046",1,2016-08-10 00:53:59.253,1,2016-08-10 00:53:59.253
6495,"1990,2145",1,2016-08-10 01:04:10.63,1,2016-08-10 01:04:10.63
6496,"2137,300",1,2016-08-10 01:04:11.06,1,2016-08-10 01:04:11.06
6497,"315,74",1,2016-08-10 04:15:02.63,1,2016-08-10 04:15:02.63
6498,"1765,44,1978",1,2016-08-10 04:15:03.18,1,2016-08-10 04:15:03.18
6499,"247,2187,252",1,2016-08-10 04:15:03.69,1,2016-08-10 04:15:03.69
6500,"348,2046",1,2016-08-10 04:15:04.197,1,2016-08-10 04:15:04.197
6501,"1989,49",1,2016-08-10 04:23:37.747,1,2016-08-10 04:23:37.747
6502,"83,44,1978",1,2016-08-10 06:13:22.067,1,2016-08-10 06:13:22.067
6503,"79,13,73",1,2016-08-10 06:13:22.817,1,2016-08-10 06:13:22.817
6504,"2083,131",1,2016-08-10 11:49:51.297,1,2016-08-10 11:49:51.297
6505,"224,1990,155",1,2016-08-10 11:52:12.593,1,2016-08-10 11:52:12.593
6506,"1990,117,2",1,2016-08-10 13:15:07.793,1,2016-08-10 13:15:07.793
6507,"2110,2004",1,2016-08-10 13:15:11.837,1,2016-08-10 13:15:11.837
6508,"88,138,131",1,2016-08-10 13:15:14.23,1,2016-08-10 13:15:14.23
6509,"2083,213",1,2016-08-10 13:15:16.997,1,2016-08-10 13:15:16.997
6510,"1662,295,360",1,2016-08-11 00:16:25.45,1,2016-08-11 00:16:25.45
6511,"191,145",1,2016-08-11 00:23:52.78,1,2016-08-11 00:23:52.78
6512,"365,1653,60",1,2016-08-11 00:29:28.3,1,2016-08-11 00:29:28.3
6513,"276,73,125",1,2016-08-11 11:25:19.533,1,2016-08-11 11:25:19.533
6514,"79,304,13",1,2016-08-11 11:25:20.807,1,2016-08-11 11:25:20.807
6515,"2083,2046,205",1,2016-08-11 11:25:21.44,1,2016-08-11 11:25:21.44
6516,"2011,266,66",1,2016-08-11 11:25:22.143,1,2016-08-11 11:25:22.143
6517,"2083,264,2046",1,2016-08-11 11:30:56.257,1,2016-08-11 11:30:56.257
6518,"2011,178,205",1,2016-08-11 11:30:56.77,1,2016-08-11 11:30:56.77
6519,"88,1978,155",1,2016-08-11 11:31:58.27,1,2016-08-11 11:31:58.27
6520,"2146,279,94",1,2016-08-11 11:35:03.41,1,2016-08-11 11:35:03.41
6521,"276,1780,270",1,2016-08-11 11:35:04.427,1,2016-08-11 11:35:04.427
6522,"2059,290,76",1,2016-08-11 11:35:05.067,1,2016-08-11 11:35:05.067
6523,"2011,95",1,2016-08-11 11:35:05.827,1,2016-08-11 11:35:05.827
6524,"357,173",1,2016-08-11 11:35:06.53,1,2016-08-11 11:35:06.53
6525,"276,1771,125",1,2016-08-11 11:35:46.007,1,2016-08-11 11:35:46.007
6526,"1990,1650",1,2016-08-11 11:35:47.007,1,2016-08-11 11:35:47.007
6527,"2011,1996",1,2016-08-11 11:51:01.157,1,2016-08-11 11:51:01.157
6528,"37,1802,270",1,2016-08-11 11:51:01.857,1,2016-08-11 11:51:01.857
6529,"1904,237",1,2016-08-11 11:51:02.32,1,2016-08-11 11:51:02.32
6530,"11,95",1,2016-08-11 11:51:02.917,1,2016-08-11 11:51:02.917
6531,"36,2025,41",1,2016-08-11 14:11:03.423,1,2016-08-11 14:11:03.423
6532,"1904,361",1,2016-08-11 14:11:04.063,1,2016-08-11 14:11:04.063
6533,"1719,1783,281",1,2016-08-11 15:20:59.447,1,2016-08-11 15:20:59.447
6534,"1719,1788,67",1,2016-08-11 15:38:05.563,1,2016-08-11 15:38:05.563
6535,"1990,176,93",1,2016-08-11 20:15:38.307,1,2016-08-11 20:15:38.307
6536,"1802,270",1,2016-08-11 20:31:26.37,1,2016-08-11 20:31:26.37
6537,"159,1802,270",1,2016-08-11 23:15:41.973,1,2016-08-11 23:15:41.973
6538,"90,1996",1,2016-08-12 00:14:20.807,1,2016-08-12 00:14:20.807
6539,"2146,150",1,2016-08-12 00:14:21.577,1,2016-08-12 00:14:21.577
6540,"36,270",1,2016-08-12 00:14:22.193,1,2016-08-12 00:14:22.193
6541,"365,1802",1,2016-08-12 00:14:22.8,1,2016-08-12 00:14:22.8
6542,"231,2004",1,2016-08-12 00:14:23.337,1,2016-08-12 00:14:23.337
6543,"1782,213",1,2016-08-12 00:14:23.85,1,2016-08-12 00:14:23.85
6544,"1728,300",1,2016-08-12 00:14:24.347,1,2016-08-12 00:14:24.347
6545,"365,264,41",1,2016-08-12 00:21:16.037,1,2016-08-12 00:21:16.037
6546,"324,236",1,2016-08-12 01:12:53.94,1,2016-08-12 01:12:53.94
6547,"2011,62",1,2016-08-12 01:12:54.593,1,2016-08-12 01:12:54.593
6548,"242,129",1,2016-08-12 01:12:55.12,1,2016-08-12 01:12:55.12
6549,"221,134,279,94",1,2016-08-12 01:13:05.487,1,2016-08-12 01:13:05.487
6550,"2011,262",1,2016-08-12 01:13:05.673,1,2016-08-12 01:13:05.673
6551,"61,1802,270,41",1,2016-08-12 01:13:05.83,1,2016-08-12 01:13:05.83
6552,"2059,11,95",1,2016-08-12 01:13:06.527,1,2016-08-12 01:13:06.527
6553,"143,145,318",1,2016-08-12 01:13:07.123,1,2016-08-12 01:13:07.123
6554,"61,1802,200,41",1,2016-08-12 01:27:24.203,1,2016-08-12 01:27:24.203
6555,"11,241,95",1,2016-08-12 01:27:25.147,1,2016-08-12 01:27:25.147
6556,"143,145,290",1,2016-08-12 01:27:25.733,1,2016-08-12 01:27:25.733
6557,"61,354,200,41",1,2016-08-12 01:30:34.707,1,2016-08-12 01:30:34.707
6558,"314,64,270",1,2016-08-12 02:09:44.253,1,2016-08-12 02:09:44.253
6559,"2023,95,60",1,2016-08-12 02:09:45.067,1,2016-08-12 02:09:45.067
6560,"1904,43",1,2016-08-12 03:28:57.373,1,2016-08-12 03:28:57.373
6561,"351,253,78",1,2016-08-12 03:28:58.093,1,2016-08-12 03:28:58.093
6562,"245,95,316",1,2016-08-12 03:28:58.79,1,2016-08-12 03:28:58.79
6563,"2146,266,94",1,2016-08-12 03:28:59.35,1,2016-08-12 03:28:59.35
6564,"37,1802,199",1,2016-08-12 03:29:00.023,1,2016-08-12 03:29:00.023
6565,"1802,199",1,2016-08-12 03:33:40.73,1,2016-08-12 03:33:40.73
6566,"276,250,125",1,2016-08-12 03:36:06.127,1,2016-08-12 03:36:06.127
6567,"2146,72,94",1,2016-08-12 04:44:24.547,1,2016-08-12 04:44:24.547
6568,"2011,1996,2040",1,2016-08-12 04:44:25.163,1,2016-08-12 04:44:25.163
6569,"71,1802,2055",1,2016-08-12 04:44:25.813,1,2016-08-12 04:44:25.813
6570,"1904,1978,237",1,2016-08-12 04:44:26.417,1,2016-08-12 04:44:26.417
6571,"11,95,73",1,2016-08-12 04:44:27.077,1,2016-08-12 04:44:27.077
6572,"314,131,2047",1,2016-08-12 05:36:31.8,1,2016-08-12 05:36:31.8
6573,"2023,95",1,2016-08-12 06:11:34.553,1,2016-08-12 06:11:34.553
6574,"37,270",1,2016-08-12 06:24:54.28,1,2016-08-12 06:24:54.28
6575,"2059,91,164",1,2016-08-12 08:56:38.927,1,2016-08-12 08:56:38.927
6576,"235,1994,19",1,2016-08-12 08:56:39.283,1,2016-08-12 08:56:39.283
6577,"46,1707,131",1,2016-08-12 08:56:39.757,1,2016-08-12 08:56:39.757
6578,"235,1772,19",1,2016-08-12 08:59:40.393,1,2016-08-12 08:59:40.393
6579,"1994,134,47",1,2016-08-12 08:59:41.077,1,2016-08-12 08:59:41.077
6580,"2001,279,94",1,2016-08-12 14:48:02.053,1,2016-08-12 14:48:02.053
6581,"179,197",1,2016-08-12 14:48:02.987,1,2016-08-12 14:48:02.987
6582,"218,68,316",1,2016-08-12 14:48:03.58,1,2016-08-12 14:48:03.58
6583,"348,300,254",1,2016-08-12 14:48:04.49,1,2016-08-12 14:48:04.49
6584,"1709,207",1,2016-08-12 14:48:04.993,1,2016-08-12 14:48:04.993
6585,"231,279,94",1,2016-08-12 22:53:17.96,1,2016-08-12 22:53:17.96
6586,"2027,237",1,2016-08-12 22:53:20.71,1,2016-08-12 22:53:20.71
6587,"39,2047",1,2016-08-12 23:14:10,1,2016-08-12 23:14:10
6588,"36,49",1,2016-08-12 23:14:11.31,1,2016-08-12 23:14:11.31
6589,"214,270",1,2016-08-12 23:14:11.797,1,2016-08-12 23:14:11.797
6590,"115,300",1,2016-08-12 23:14:12.773,1,2016-08-12 23:14:12.773
6591,"104,279,94",1,2016-08-13 01:53:19.413,1,2016-08-13 01:53:19.413
6592,"2011,117,60",1,2016-08-13 01:53:20.08,1,2016-08-13 01:53:20.08
6593,"22,1802,270",1,2016-08-13 01:53:20.597,1,2016-08-13 01:53:20.597
6594,"337,95",1,2016-08-13 01:53:21.377,1,2016-08-13 01:53:21.377
6595,"1990,2137,155",1,2016-08-13 02:04:19.547,1,2016-08-13 02:04:19.547
6596,"2083,261,67",1,2016-08-13 02:04:21.303,1,2016-08-13 02:04:21.303
6597,"2168,279,23",1,2016-08-13 04:52:14.71,1,2016-08-13 04:52:14.71
6598,"244,74",1,2016-08-13 04:52:15.437,1,2016-08-13 04:52:15.437
6599,"214,80",1,2016-08-13 04:52:16.48,1,2016-08-13 04:52:16.48
6600,"1990,2137,1781,155",1,2016-08-13 05:12:27.817,1,2016-08-13 05:12:27.817
6601,"298,2004",1,2016-08-13 07:09:53.56,1,2016-08-13 07:09:53.56
6602,"2125,1772",1,2016-08-13 07:09:54.657,1,2016-08-13 07:09:54.657
6603,"2011,131",1,2016-08-13 07:46:41.807,1,2016-08-13 07:46:41.807
6604,"2023,73",1,2016-08-13 09:04:10.023,1,2016-08-13 09:04:10.023
6605,"2146,279,130",1,2016-08-13 13:06:49.993,1,2016-08-13 13:06:49.993
6606,"2011,256",1,2016-08-13 13:06:51.023,1,2016-08-13 13:06:51.023
6607,"209,95",1,2016-08-13 13:06:52.503,1,2016-08-13 13:06:52.503
6608,"1904,356,237",1,2016-08-13 13:51:37.557,1,2016-08-13 13:51:37.557
6609,"243,95",1,2016-08-13 13:51:38.24,1,2016-08-13 13:51:38.24
6610,"90,2146",1,2016-08-14 00:25:35.073,1,2016-08-14 00:25:35.073
6611,"218,261",1,2016-08-14 00:25:37.353,1,2016-08-14 00:25:37.353
6612,"37,318,199",1,2016-08-14 00:25:38.023,1,2016-08-14 00:25:38.023
6613,"1904,1999",1,2016-08-14 00:25:38.707,1,2016-08-14 00:25:38.707
6614,"8,95",1,2016-08-14 00:27:37.027,1,2016-08-14 00:27:37.027
6615,"37,237,270",1,2016-08-14 03:06:40.453,1,2016-08-14 03:06:40.453
6616,"228,1799",1,2016-08-14 03:25:46.807,1,2016-08-14 03:25:46.807
6617,"1787,1710,284",1,2016-08-14 03:28:59.42,1,2016-08-14 03:28:59.42
6618,"2146,279",1,2016-08-14 03:29:00,1,2016-08-14 03:29:00
6619,"2011,1719",1,2016-08-14 03:50:13.797,1,2016-08-14 03:50:13.797
6620,"186,125",1,2016-08-14 03:50:14.7,1,2016-08-14 03:50:14.7
6621,"2027,1802,270",1,2016-08-14 03:50:15.117,1,2016-08-14 03:50:15.117
6622,"2027,117",1,2016-08-14 03:53:29.743,1,2016-08-14 03:53:29.743
6623,"2146,268,94",1,2016-08-14 04:00:52.997,1,2016-08-14 04:00:52.997
6624,"2011,64,60",1,2016-08-14 04:00:53.533,1,2016-08-14 04:00:53.533
6625,"304,2003",1,2016-08-14 04:00:54.213,1,2016-08-14 04:00:54.213
6626,"1678,350",1,2016-08-14 04:00:55.427,1,2016-08-14 04:00:55.427
6627,"348,59",1,2016-08-14 04:00:56.01,1,2016-08-14 04:00:56.01
6628,"2146,268",1,2016-08-14 05:38:05.96,1,2016-08-14 05:38:05.96
6629,"2011,64",1,2016-08-14 05:38:06.467,1,2016-08-14 05:38:06.467
6630,"246,329,238",1,2016-08-14 09:07:29.583,1,2016-08-14 09:07:29.583
6631,"365,98,213",1,2016-08-14 09:07:30.64,1,2016-08-14 09:07:30.64
6632,"339,329,238",1,2016-08-14 09:40:45.487,1,2016-08-14 09:40:45.487
6633,"246,146,1786",1,2016-08-14 09:40:46.72,1,2016-08-14 09:40:46.72
6634,"186,183,2",1,2016-08-14 09:40:47.05,1,2016-08-14 09:40:47.05
6635,"249,187",1,2016-08-14 09:40:47.727,1,2016-08-14 09:40:47.727
6636,"314,2047",1,2016-08-14 10:41:47.547,1,2016-08-14 10:41:47.547
6637,"273,131,41",1,2016-08-14 13:02:12.787,1,2016-08-14 13:02:12.787
6638,"37,91,262",1,2016-08-14 13:02:13.323,1,2016-08-14 13:02:13.323
6639,"22,23",1,2016-08-14 13:10:44.413,1,2016-08-14 13:10:44.413
6640,"1990,237,66",1,2016-08-14 16:31:29.497,1,2016-08-14 16:31:29.497
6641,"11,231,95",1,2016-08-14 16:31:30.23,1,2016-08-14 16:31:30.23
6642,"2146,279,2046",1,2016-08-14 16:35:23.35,1,2016-08-14 16:35:23.35
6643,"53,1996",1,2016-08-14 16:41:00.287,1,2016-08-14 16:41:00.287
6644,"2124,279,94",1,2016-08-14 16:42:46.627,1,2016-08-14 16:42:46.627
6645,"95,131",1,2016-08-14 16:46:53.94,1,2016-08-14 16:46:53.94
6646,"113,44,2046",1,2016-08-14 16:48:08.16,1,2016-08-14 16:48:08.16
6647,"1990,237,213",1,2016-08-14 16:51:32.83,1,2016-08-14 16:51:32.83
6648,"1990,237",1,2016-08-14 16:53:56.137,1,2016-08-14 16:53:56.137
6649,"114,95",1,2016-08-14 17:16:35.033,1,2016-08-14 17:16:35.033
6650,"273,270,2045",1,2016-08-14 18:52:55.397,1,2016-08-14 18:52:55.397
6651,"365,60",1,2016-08-14 19:24:09.763,1,2016-08-14 19:24:09.763
6652,"2061,166",1,2016-08-14 19:27:27.23,1,2016-08-14 19:27:27.23
6653,"143,220",1,2016-08-14 19:37:30.16,1,2016-08-14 19:37:30.16
6654,"2061,78",1,2016-08-14 19:37:30.923,1,2016-08-14 19:37:30.923
6655,"365,318",1,2016-08-14 19:44:47.343,1,2016-08-14 19:44:47.343
6656,"348,138,316",1,2016-08-14 19:44:48.143,1,2016-08-14 19:44:48.143
