directions_detail_pattern_id,previous_process,created_id,created_at,updated_id,updated_at,previous_dependence_level
42243,0,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42244,1,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42245,0,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42246,0,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42247,2,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42247,3,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42247,4,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42248,5,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42249,6,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42250,7,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42251,8,9,2017-06-01 13:58:02,9,2017-06-01 13:58:02,0
42310,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42311,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42312,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42313,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42313,2,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42313,3,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42314,4,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,1
42315,5,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,1
42316,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42317,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42318,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42319,0,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42320,1,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42320,2,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42320,3,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42320,4,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,0
42321,5,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,1
42322,6,9,2017-06-01 14:02:04,9,2017-06-01 14:02:04,1
42335,0,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50,0
42336,1,9,2017-06-01 14:03:50,9,2017-06-01 14:03:50,0
42337,2,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42338,3,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42339,4,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42340,0,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42341,1,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42342,2,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42343,3,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42344,4,9,2017-06-01 14:03:51,9,2017-06-01 14:03:51,0
42345,0,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42346,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42347,2,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42348,3,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42349,4,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42350,5,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42351,6,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42352,7,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42353,8,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42354,0,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42355,1,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42356,2,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42357,3,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42358,4,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42359,5,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42360,6,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42361,7,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42362,8,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42363,9,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42364,10,9,2017-06-01 14:04:34,9,2017-06-01 14:04:34,0
42365,11,9,2017-06-01 14:04:35,9,2017-06-01 14:04:35,0
42366,12,9,2017-06-01 14:04:35,9,2017-06-01 14:04:35,0
42495,0,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42496,1,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42497,2,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42498,3,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42499,4,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42500,0,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42501,1,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42502,2,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42503,3,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42504,4,9,2017-06-01 14:14:47,9,2017-06-01 14:14:47,0
42505,0,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42506,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42507,2,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42508,3,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42509,0,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42510,1,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42511,2,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42512,3,9,2017-06-01 14:15:17,9,2017-06-01 14:15:17,0
42520,0,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42521,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42522,2,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42523,3,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42524,0,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42525,1,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42526,2,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42527,3,9,2017-06-01 14:16:24,9,2017-06-01 14:16:24,0
42597,0,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42598,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42599,2,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42600,3,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42601,4,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42602,0,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42603,1,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42604,2,9,2017-06-01 14:29:50,9,2017-06-01 14:29:50,0
42605,3,9,2017-06-01 14:29:51,9,2017-06-01 14:29:51,0
42606,4,9,2017-06-01 14:29:51,9,2017-06-01 14:29:51,0
42607,5,9,2017-06-01 14:29:51,9,2017-06-01 14:29:51,0
42608,0,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42609,1,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42610,2,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42611,3,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42612,4,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42613,5,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42614,0,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42615,1,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42616,2,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42617,3,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42618,4,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42619,5,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42620,6,9,2017-06-01 14:30:24,9,2017-06-01 14:30:24,0
42660,0,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42661,1,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42662,2,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42663,3,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,1
42664,4,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42665,0,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42666,1,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42667,2,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42668,3,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,1
42669,4,9,2017-06-01 14:33:41,9,2017-06-01 14:33:41,0
42670,0,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42671,1,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42672,2,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42673,3,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42674,4,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42675,5,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42676,0,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42677,1,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42678,1,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42679,3,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42680,4,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42681,2,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42681,5,9,2017-06-01 14:34:20,9,2017-06-01 14:34:20,0
42691,0,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42692,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42693,2,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42694,3,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42695,4,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42696,5,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42697,6,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42698,7,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42699,8,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42700,0,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42701,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42702,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42703,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42704,4,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42705,1,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42706,5,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42707,7,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42708,2,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42708,3,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42708,6,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42708,8,9,2017-06-01 14:37:52,9,2017-06-01 14:37:52,0
42719,0,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42720,1,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42721,2,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42722,3,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42723,0,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42724,1,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42725,2,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,1
42726,3,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42727,4,9,2017-06-01 14:52:32,9,2017-06-01 14:52:32,0
42728,0,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42729,1,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42730,2,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42731,3,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42732,4,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42733,0,9,2017-06-01 14:53:57,9,2017-06-01 14:53:57,0
42734,0,9,2017-06-01 14:53:58,9,2017-06-01 14:53:58,0
42735,2,9,2017-06-01 14:53:58,9,2017-06-01 14:53:58,0
42736,3,9,2017-06-01 14:53:58,9,2017-06-01 14:53:58,0
42737,4,9,2017-06-01 14:53:58,9,2017-06-01 14:53:58,0
42738,5,9,2017-06-01 14:53:58,9,2017-06-01 14:53:58,0
42765,0,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02,0
42766,1,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02,0
42767,2,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02,0
42768,3,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02,0
42769,4,9,2017-06-01 14:57:02,9,2017-06-01 14:57:02,0
42770,0,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42771,1,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42772,2,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42773,3,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42774,4,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42775,5,9,2017-06-01 14:57:03,9,2017-06-01 14:57:03,0
42788,0,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,0
42789,1,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,0
42790,2,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,1
42791,3,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,1
42792,0,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,0
42793,1,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,0
42794,2,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,1
42795,3,9,2017-06-01 14:59:17,9,2017-06-01 14:59:17,1
42796,0,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42797,0,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42798,2,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42799,1,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42799,3,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42800,0,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42801,0,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42802,2,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42803,1,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42803,3,9,2017-06-01 15:00:39,9,2017-06-01 15:00:39,0
42815,0,9,2017-06-01 15:02:50,9,2017-06-01 15:02:50,0
42816,1,9,2017-06-01 15:02:50,9,2017-06-01 15:02:50,0
42817,2,9,2017-06-01 15:02:51,9,2017-06-01 15:02:51,0
42818,0,9,2017-06-01 15:02:51,9,2017-06-01 15:02:51,0
42819,1,9,2017-06-01 15:02:51,9,2017-06-01 15:02:51,0
42820,2,9,2017-06-01 15:02:51,9,2017-06-01 15:02:51,0
42829,0,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42830,1,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42831,2,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42832,0,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42833,0,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42834,1,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42834,2,9,2017-06-01 15:04:34,9,2017-06-01 15:04:34,0
42835,0,9,2017-06-01 15:06:00,9,2017-06-01 15:06:00,0
42836,1,9,2017-06-01 15:06:00,9,2017-06-01 15:06:00,0
42837,2,9,2017-06-01 15:06:00,9,2017-06-01 15:06:00,0
42838,3,9,2017-06-01 15:06:00,9,2017-06-01 15:06:00,0
42839,0,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42840,0,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42841,0,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42842,1,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42842,2,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42842,3,9,2017-06-01 15:06:01,9,2017-06-01 15:06:01,0
42857,0,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42858,1,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42859,2,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42860,3,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42861,0,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42862,0,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42863,1,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42864,2,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42864,3,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42865,4,9,2017-06-01 15:10:32,9,2017-06-01 15:10:32,0
42916,0,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42917,0,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42918,2,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42919,1,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42919,3,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42920,4,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42921,5,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42922,0,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42923,0,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42924,2,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42925,1,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42925,3,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42926,4,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,1
42927,5,9,2017-06-01 15:36:32,9,2017-06-01 15:36:32,0
42928,0,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42929,1,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42930,2,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42931,3,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42932,0,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42933,1,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42934,2,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42935,3,9,2017-06-01 15:36:58,9,2017-06-01 15:36:58,0
42964,0,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
42965,1,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
42966,2,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,1
42967,3,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
42968,0,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
42969,1,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
42970,2,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,1
42971,3,9,2017-06-01 15:38:33,9,2017-06-01 15:38:33,0
43289,0,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43290,1,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43291,2,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43292,3,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43293,4,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43294,5,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43295,6,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43296,0,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43297,0,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43298,1,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43299,3,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43300,2,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43300,4,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43301,5,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43302,6,9,2017-06-01 15:57:32,9,2017-06-01 15:57:32,0
43421,0,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43422,1,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43423,2,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43424,3,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43425,0,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43426,0,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43427,2,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43428,1,9,2017-06-01 16:05:08,9,2017-06-01 16:05:08,0
43428,3,9,2017-06-01 16:05:09,9,2017-06-01 16:05:09,0
43429,4,9,2017-06-01 16:05:09,9,2017-06-01 16:05:09,0
43510,0,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43511,1,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43512,2,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43513,3,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43514,0,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43515,1,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43516,2,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43517,3,9,2017-06-01 16:10:29,9,2017-06-01 16:10:29,0
43612,0,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43613,1,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43614,2,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43615,0,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43616,1,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43617,2,9,2017-06-01 16:17:37,9,2017-06-01 16:17:37,0
43761,0,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39,0
43762,1,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39,0
43763,2,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39,0
43764,3,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39,0
43765,0,9,2017-06-01 16:26:39,9,2017-06-01 16:26:39,0
43766,1,9,2017-06-01 16:26:40,9,2017-06-01 16:26:40,0
43767,2,9,2017-06-01 16:26:40,9,2017-06-01 16:26:40,0
43768,3,9,2017-06-01 16:26:40,9,2017-06-01 16:26:40,0
43769,4,9,2017-06-01 16:26:40,9,2017-06-01 16:26:40,0
43824,0,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43825,0,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43826,1,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43826,2,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43827,3,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43828,0,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43829,1,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43830,2,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43831,3,9,2017-06-01 16:30:50,9,2017-06-01 16:30:50,0
43832,0,9,2017-06-01 16:31:19,9,2017-06-01 16:31:19,0
43833,0,9,2017-06-01 16:31:19,9,2017-06-01 16:31:19,0
43834,1,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,0
43835,2,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,1
43835,3,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,1
43836,0,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,0
43837,0,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,0
43838,1,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,0
43839,2,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,1
43839,3,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,1
43840,4,9,2017-06-01 16:31:20,9,2017-06-01 16:31:20,0
43841,0,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43842,0,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43843,1,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43843,2,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43844,0,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43845,0,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43846,1,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43846,2,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43847,3,9,2017-06-01 16:31:53,9,2017-06-01 16:31:53,0
43848,0,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43849,0,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43850,1,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43850,2,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43851,3,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,1
43852,4,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,1
43853,0,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43854,0,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43855,1,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43855,2,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,0
43856,3,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,1
43857,4,9,2017-06-01 16:32:22,9,2017-06-01 16:32:22,1
43858,0,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43859,0,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43860,1,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43860,2,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43861,3,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,1
43862,0,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43863,0,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43864,1,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43864,2,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43865,3,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,1
43866,4,9,2017-06-01 16:32:45,9,2017-06-01 16:32:45,0
43867,0,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43868,0,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43869,1,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43869,2,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43870,0,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43871,0,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43872,1,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43872,2,9,2017-06-01 16:33:12,9,2017-06-01 16:33:12,0
43873,0,9,2017-06-01 16:33:57,9,2017-06-01 16:33:57,0
43874,0,9,2017-06-01 16:33:57,9,2017-06-01 16:33:57,0
