0,0
10,10
20,7
30,7
40,10
50,10
60,0
70,0
80,0
90,0
100,0
110,0
120,0
130,0
140,0
150,0
160,0
170,0
180,0
190,0
200,0
210,0
220,0
230,0
240,0
250,0
260,0
270,0
280,0
290,0
300,0
310,0
320,0
330,0
340,0
350,0
360,0
370,0
380,0
390,0
400,0
410,0
420,0
430,0
440,0
450,0
460,0
470,0
480,0
490,0
500,0
510,0
520,0
530,0
540,0
550,0
560,0
570,0
580,0
590,4
600,3
610,10
620,10
630,4
640,10
650,0
660,4
670,4
680,10
690,5
700,2
710,4
720,5
730,10
740,5
750,3
760,5
770,5
780,3
790,3
800,7
810,7
820,3
830,5
840,5
850,5
860,5
870,5
880,5
890,5
900,5
910,5
920,10
930,5
940,10
950,5
960,10
970,5
980,10
990,10
1000,10
1010,5
1020,5
1030,10
1040,10
1050,7
1060,5
1070,5
1080,10
1090,10
1100,10
1110,10
1120,10
1130,10
1140,10
1150,10
1160,10
1170,10
1180,10
1190,10
1200,10
1210,10
1220,10
1230,10
1240,10
1250,10
1260,10
1270,10
1280,7
1290,7
1300,7
1310,10
1320,10
1330,10
1340,10
1350,10
1360,10
1370,10
1380,10
1390,10
1400,7
1410,2
1420,10
1430,10
1440,10
1450,10
1460,10
1470,10
1480,10
1490,10
1500,10
1510,10
1520,10
1530,10
1540,10
1550,10
1560,10
1570,10
1580,10
1590,10
1600,10
1610,10
1620,10
1630,10
1640,10
1650,7
1660,10
1670,10
1680,7
1690,10
1700,7
1710,10
1720,7
1730,7
1740,7
1750,7
1760,10
1770,7
1780,10
1790,10
1800,10
1810,10
1820,10
1830,7
1840,10
1850,10
1860,10
1870,10
1880,10
1890,10
1900,10
1910,10
1920,10
1930,10
1940,7
1950,10
1960,10
1970,10
1980,10
1990,10
2000,10
2010,10
2020,10
2030,10
2040,10
2050,10
2060,10
2070,10
2080,7
2090,10
2100,7
2110,7
2120,10
2130,7
2140,10
2150,10
2160,7
2170,10
2180,7
2190,7
2200,7
2210,7
2220,10
2230,10
2240,10
2250,10
2260,7
2270,7
2280,7
2290,10
2300,10
2310,7
2320,7
2330,10
2340,7
2350,7
2360,7
2370,7
2380,7
2390,7
2400,7
2410,7
2420,7
2430,7
2440,7
2450,7
2460,7
2470,7
2480,7
2490,7
2500,7
2510,7
2520,7
2530,7
2540,7
2550,7
2560,7
2570,7
2580,7
2590,7
2600,7
2610,7
2620,7
2630,7
2640,7
2650,7
2660,7
2670,7
2680,7
2690,7
2700,7
2710,7
2720,7
2730,7
2740,7
2750,7
2760,7
2770,7
2780,7
2790,7
2800,7
2810,7
2820,7
2830,7
2840,7
2850,7
2860,7
2870,7
2880,7
2890,7
2900,7
2910,7
2920,7
2930,7
2940,7
2950,7
2960,7
2970,7
2980,7
2990,7
3000,7
3010,7
3020,7
3030,7
3040,7
3050,7
3060,10
3070,7
3080,10
3090,10
3100,7
3110,7
3120,7
3130,7
3140,7
3150,7
3160,7
3170,7
3180,7
3190,7
3200,7
3210,10
3220,7
3230,7
3240,7
3250,7
3260,7
3270,7
3280,7
3290,7
3300,7
3310,10
3320,10
3330,10
3340,2
3350,10
3360,10
3370,7
3380,10
3390,10
3400,10
3410,10
3420,10
3430,10
3440,10
3450,10
3460,7
3470,7
3480,7
3490,7
3500,7
3510,7
3520,7
3530,7
3540,7
3550,7
3560,7
3570,7
3580,7
3590,7
3600,7
3610,7
3620,7
3630,7
3640,7
3650,7
3660,7
3670,7
3680,7
3690,7
3700,7
3710,7
3720,7
3730,7
3740,7
3750,7
3760,7
3770,7
3780,7
3790,7
3800,7
3810,7
3820,7
3830,7
3840,7
3850,7
3860,7
3870,7
3880,7
3890,7
3900,7
3910,7
3920,7
3930,7
3940,7
3950,7
3960,7
3970,7
3980,7
3990,7
4000,7
4010,7
4020,7
4030,7
4040,7
4050,7
4060,7
4070,7
4080,7
4090,7
4100,7
4110,7
4120,7
4130,7
4140,7
4150,7
4160,7
4170,7
4180,7
4190,7
4200,7
4210,7
4220,7
4230,7
4240,7
4250,7
4260,7
4270,7
4280,7
4290,7
4300,7
4310,7
4320,7
4330,7
4340,7
4350,7
4360,7
4370,7
4380,7
4390,7
4400,7
4410,7
4420,7
4430,7
4440,7
4450,7
4460,7
4470,7
4480,7
4490,7
4500,7
4510,7
4520,7
4530,10
4540,7
4550,7
4560,10
4570,7
4580,7
4590,7
4600,10
4610,7
4620,7
4630,10
4640,10
4650,7
4660,7
4670,10
4680,2
4690,7
4700,7
4710,2
4720,2
4730,7
4740,2
4750,2
4760,2
4770,2
4780,10
4790,10
4800,4
4810,4
4820,4
4830,10
4840,4
4850,4
4860,10
4870,10
4880,10
4890,10
4900,10
4910,4
4920,4
4930,10
4940,4
4950,4
4960,4
4970,4
4980,10
4990,10
5000,10
5010,4
5020,10
5030,10
5040,4
5050,4
5060,10
5070,10
5080,10
5090,4
5100,10
5110,10
5120,10
5130,10
5140,10
5150,10
5160,10
5170,4
5180,10
5190,4
5200,10
5210,10
5220,4
5230,10
5240,10
5250,10
5260,10
5270,10
5280,10
5290,10
5300,10
5310,10
5320,10
5330,10
5340,10
5350,4
5360,10
5370,10
5380,10
5390,10
5400,10
5410,10
5420,10
5430,10
5440,10
5450,10
5460,10
5470,10
5480,10
5490,4
5500,10
5510,10
5520,10
5530,10
5540,10
5550,10
5560,10
5570,4
5580,10
5590,10
5600,10
5610,10
5620,10
5630,10
5640,10
5650,10
5660,10
5670,10
5680,10
5690,10
5700,10
5710,10
5720,10
5730,4
5740,10
5750,10
5760,10
5770,10
5780,10
5790,10
5800,10
5810,10
5820,10
5830,10
5840,10
5850,10
5860,10
5870,10
5880,10
5890,10
5900,10
5910,10
5920,10
5930,10
5940,10
5950,10
5960,10
5970,10
5980,10
5990,10
6000,4
6010,4
6020,4
6030,10
6040,10
6050,10
6060,10
6070,10
6080,10
6090,10
6100,10
6110,10
6120,4
6130,10
6140,10
6150,10
6160,10
6170,10
6180,10
6190,10
6200,10
6210,4
6220,10
6230,10
6240,10
6250,4
6260,10
6270,10
6280,10
6290,10
6300,4
6310,4
6320,10
6330,4
6340,10
6350,10
6360,10
6370,10
6380,10
6390,10
6400,10
6410,10
6420,10
6430,10
6440,10
6450,10
6460,10
6470,10
6480,4
6490,10
6500,10
6510,4
6520,10
6530,10
6540,4
6550,4
6560,4
6570,10
6580,10
6590,10
6600,4
6610,10
6620,4
6630,4
6640,10
6650,10
6660,10
6670,10
6680,10
6690,10
6700,10
6710,10
6720,10
6730,10
6740,10
6750,10
6760,10
6770,10
6780,10
6790,10
6800,10
6810,4
6820,10
6830,10
6840,4
6850,10
6860,10
6870,10
6880,10
6890,4
6900,10
6910,4
6920,10
6930,10
6940,10
6950,10
6960,4
6970,10
6980,10
6990,10
7000,10
7010,10
7020,10
7030,10
7040,10
7050,10
7060,10
7070,10
7080,10
7090,10
7100,10
7110,10
7120,10
7130,10
7140,10
7150,10
7160,4
7170,4
7180,10
7190,10
7200,10
7210,10
7220,10
7230,10
7240,10
7250,10
7260,10
7270,10
7280,10
7290,4
7300,10
7310,10
7320,10
7330,10
7340,10
7350,4
7360,10
7370,10
7380,10
7390,10
7400,10
7410,10
7420,10
7430,10
7440,10
7450,10
7460,10
7470,10
7480,10
7490,4
7500,4
7510,10
7520,4
7530,10
7540,10
7550,10
7560,10
7570,10
7580,10
7590,10
7600,10
7610,10
7620,10
7630,10
7640,10
7650,10
7660,4
7670,10
7680,10
7690,10
7700,4
7710,10
7720,10
7730,10
7740,10
7750,10
7760,10
7770,4
7780,10
7790,4
7800,10
7810,10
7820,10
7830,10
7840,10
7850,10
7860,10
7870,4
7880,10
7890,10
7900,10
7910,10
7920,10
7930,10
7940,10
7950,10
7960,10
7970,10
7980,10
7990,10
8000,10
8010,10
8020,10
8030,10
8040,10
8050,10
8060,4
8070,10
8080,10
8090,10
8100,10
8110,10
8120,10
8130,10
8140,10
8150,4
8160,10
8170,10
8180,10
8190,10
8200,10
8210,10
8220,10
8230,10
8240,10
8250,10
8260,10
8270,10
8280,10
8290,10
8300,4
8310,10
8320,10
8330,10
8340,10
8350,10
8360,10
8370,4
8380,10
8390,10
8400,10
8410,4
8420,10
8430,4
8440,10
8450,10
8460,4
8470,10
8480,10
8490,4
8500,10
8510,10
8520,4
8530,10
8540,10
8550,10
8560,10
8570,10
8580,10
8590,10
8600,4
8610,10
8620,10
8630,10
8640,10
8650,10
8660,10
8670,10
8680,10
8690,10
8700,10
8710,10
8720,10
8730,10
8740,10
8750,10
8760,10
8770,10
8780,10
8790,10
8800,10
8810,10
8820,10
8830,10
8840,10
8850,10
8860,10
8870,10
8880,10
8890,10
8900,10
8910,10
8920,4
8930,10
8940,4
8950,10
8960,10
8970,10
8980,10
8990,10
9000,10
9010,10
9020,4
9030,10
9040,10
9050,10
9060,10
9070,10
9080,10
9090,10
9100,4
9110,10
9120,10
9130,10
9140,10
9150,10
9160,10
9170,10
9180,10
9190,10
9200,10
9210,4
9220,10
9230,10
9240,10
9250,10
9260,10
9270,10
9280,10
9290,10
9300,10
9310,10
9320,10
9330,10
9340,10
9350,4
9360,10
9370,10
9380,10
9390,10
9400,10
9410,4
9420,4
9430,10
9440,10
9450,10
9460,10
9470,10
9480,10
9490,10
9500,10
9510,10
9520,4
9530,10
9540,10
9550,10
9560,10
9570,4
9580,10
9590,10
9600,10
9610,4
9620,4
9630,10
9640,10
9650,4
9660,10
9670,10
9680,10
9690,10
9700,10
9710,10
9720,4
9730,10
9740,10
9750,10
9760,10
9770,10
9780,10
9790,10
9800,10
9810,10
9820,4
9830,10
9840,10
9850,4
9860,4
9870,10
9880,10
9890,10
9900,10
9910,4
9920,10
9930,4
9940,10
9950,10
9960,10
9970,10
9980,10
9990,10
10000,10
10010,10
10020,10
10030,10
10040,10
10050,10
10060,10
10070,10
10080,10
10090,10
10100,10
10110,10
10120,10
10130,10
10140,10
10150,10
10160,10
10170,10
10180,10
10190,10
10200,10
10210,10
10220,10
10230,10
10240,10
10250,10
10260,10
10270,10
10280,10
10290,10
10300,10
10310,10
10320,10
10330,10
10340,10
10350,10
10360,10
10370,10
10380,10
10390,10
10400,10
10410,10
10420,10
10430,10
10440,10
10450,10
10460,10
10470,10
10480,10
10490,10
10500,10
10510,10
10520,10
10530,10
10540,10
10550,10
10560,10
10570,10
10580,10
10590,10
10600,10
10610,10
10620,10
10630,10
10640,10
10650,10
10660,10
10670,10
10680,10
10690,10
10700,10
10710,10
10720,10
10730,10
10740,10
10750,10
10760,10
10770,10
10780,10
10790,10
10800,10
10810,10
10820,10
10830,10
10840,10
10850,10
10860,10
10870,10
10880,10
10890,10
10900,10
10910,10
10920,10
10930,10
10940,10
10950,10
10960,10
10970,10
10980,10
10990,10
11000,10
11010,10
11020,10
11030,10
11040,10
11050,10
11060,10
11070,10
11080,10
11090,10
11100,10
11110,10
11120,10
11130,10
11140,10
11150,10
11160,10
11170,10
11180,10
11190,10
11200,10
11210,10
11220,10
11230,10
11240,10
11250,10
11260,10
11270,10
11280,10
11290,10
11300,10
11310,10
11320,10
11330,10
11340,10
11350,10
11360,10
11370,10
11380,10
11390,10
11400,10
11410,10
11420,10
11430,10
11440,10
11450,10
11460,10
11470,10
11480,10
11490,10
11500,10
11510,10
11520,10
11530,10
11540,10
11550,10
11560,10
11570,10
11580,10
11590,10
11600,10
11610,10
11620,10
11630,10
11640,10
11650,10
11660,10
11670,10
11680,10
11690,10
11700,10
11710,10
11720,10
11730,10
11740,10
11750,10
11760,10
11770,10
11780,10
11790,10
11800,10
11810,10
11820,10
11830,10
11840,10
11850,10
11860,10
11870,10
11880,10
11890,10
11900,10
11910,10
11920,10
11930,10
11940,10
11950,10
11960,10
11970,10
11980,10
11990,10
12000,10
12010,10
12020,10
12030,10
12040,10
12050,10
12060,10
12070,10
12080,10
12090,10
12100,10
12110,10
12120,10
12130,10
12140,10
12150,10
12160,10
12170,10
12180,10
12190,10
12200,10
12210,10
12220,10
12230,10
12240,10
12250,10
12260,10
12270,10
12280,10
12290,10
12300,10
12310,10
12320,10
12330,10
12340,10
12350,10
12360,10
12370,10
12380,10
12390,10
12400,10
12410,10
12420,10
12430,10
12440,10
12450,10
12460,10
12470,10
12480,10
12490,10
12500,10
12510,10
12520,10
12530,10
12540,10
12550,10
12560,10
12570,10
12580,10
12590,10
12600,10
12610,10
12620,10
12630,10
12640,10
12650,10
12660,10
12670,10
12680,10
12690,10
12700,10
12710,5
12720,10
12730,10
12740,10
12750,10
12760,10
12770,7
12780,10
12790,10
12800,10
12810,10
12820,10
12830,10
12840,10
12850,10
12860,10
12870,10
12880,10
12890,10
12900,10
12910,10
12920,4
12930,10
12940,10
12950,10
12960,10
12970,10
12980,10
12990,10
13000,10
13010,10
13020,10
13030,10
13040,10
13050,10
13060,10
13070,7
13080,2
13090,7
13100,10
13110,10
13120,10
13130,10
13140,10
13150,10
13160,10
13170,7
13180,10
13190,10
13200,10
13210,10
13220,7
13230,10
13240,10
13250,10
13260,7
13270,7
13280,5
13290,5
13300,5
13310,10
13320,7
13330,7
13340,7
13350,7
13360,0
13370,7
13380,10
13390,10
13400,10
13410,10
13420,10
13430,7
13440,7
13450,10
13460,7
13470,10
13480,7
13490,10
13500,10
13510,10
13520,7
13530,10
13540,10
13550,7
13560,10
13570,7
13580,10
13590,10
13600,7
13610,7
13620,7
13630,7
13640,7
13650,7
13660,7
13670,7
13680,7
13690,10
13700,7
13710,7
13720,7
13730,10
13740,2
13750,10
13760,7
13770,7
13780,7
13790,10
13800,7
13810,7
13820,7
13830,7
13840,10
13850,10
13860,10
13870,2
13880,10
13890,10
13900,10
13910,10
13920,10
13930,10
13940,10
13950,10
13960,10
13970,10
13980,2
13990,10
14000,10
14010,10
14020,10
14030,10
14040,10
14050,10
14060,10
14070,10
14080,10
14090,10
14100,10
14110,10
14120,10
14130,10
14140,10
14150,10
14160,10
14170,10
14180,10
14190,10
14200,10
14210,10
14220,10
14230,10
14240,10
14250,10
14260,10
14270,2
14280,0
